thisN,thisTrialN,thisRepN,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,thisRow.t,notes,Init.started,text.started,key_resp.started,Init.stopped,key_resp.keys,key_resp.rt,key_resp.duration,prep.started,text_2.started,text_2.stopped,prep.stopped,run.started,run.stopped,Eyes.started,prog.started,polygon.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
106,0,106,0,0,0,0,0,0,0,0,106,0,106,0,3.2048842000076547,,,,,,,,,,,,,3.2004177999915555,3.2050685999856796,3.2048842000076547,3.2048842000076547,3.2048842000076547,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
107,0,107,0,0,0,0,0,0,0,0,107,0,107,0,3.21668710000813,,,,,,,,,,,,,3.2073007999861147,3.2073525000014342,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
108,0,108,0,0,0,0,0,0,0,0,108,0,108,0,3.21668710000813,,,,,,,,,,,,,3.2084636999934446,3.2085024999978486,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
109,0,109,0,0,0,0,0,0,0,0,109,0,109,0,3.21668710000813,,,,,,,,,,,,,3.2093420999881346,3.2093799999856856,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
110,0,110,0,0,0,0,0,0,0,0,110,0,110,0,3.21668710000813,,,,,,,,,,,,,3.210411300009582,3.210443599993596,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
111,0,111,0,0,0,0,0,0,0,0,111,0,111,0,3.21668710000813,,,,,,,,,,,,,3.2112944000109565,3.211329999990994,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
112,0,112,0,0,0,0,0,0,0,0,112,0,112,0,3.21668710000813,,,,,,,,,,,,,3.212291900010314,3.217026199999964,3.21668710000813,3.21668710000813,3.21668710000813,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
113,0,113,0,0,0,0,0,0,0,0,113,0,113,0,3.2296724999905564,,,,,,,,,,,,,3.2184957999852486,3.218528099998366,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
114,0,114,0,0,0,0,0,0,0,0,114,0,114,0,3.2296724999905564,,,,,,,,,,,,,3.2196495000098366,3.2196851999906357,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
115,0,115,0,0,0,0,0,0,0,0,115,0,115,0,3.2296724999905564,,,,,,,,,,,,,3.2203677000070456,3.2204100000089966,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
116,0,116,0,0,0,0,0,0,0,0,116,0,116,0,3.2296724999905564,,,,,,,,,,,,,3.2211671999830287,3.2211936000094283,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
117,0,117,0,0,0,0,0,0,0,0,117,0,117,0,3.2296724999905564,,,,,,,,,,,,,3.2222498999908566,3.2298379999992903,3.2296724999905564,3.2296724999905564,3.2296724999905564,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
118,0,118,0,0,0,0,0,0,0,0,118,0,118,0,3.241989200003445,,,,,,,,,,,,,3.230261499993503,3.2302954999904614,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
119,0,119,0,0,0,0,0,0,0,0,119,0,119,0,3.241989200003445,,,,,,,,,,,,,3.231234000006225,3.2313171999994665,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
120,0,120,0,0,0,0,0,0,0,0,120,0,120,0,3.241989200003445,,,,,,,,,,,,,3.2323700999841094,3.232405699993251,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
121,0,121,0,0,0,0,0,0,0,0,121,0,121,0,3.241989200003445,,,,,,,,,,,,,3.2333686999918427,3.2334027999895625,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
122,0,122,0,0,0,0,0,0,0,0,122,0,122,0,3.241989200003445,,,,,,,,,,,,,3.234386700001778,3.234415999992052,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
123,0,123,0,0,0,0,0,0,0,0,123,0,123,0,3.241989200003445,,,,,,,,,,,,,3.235299699997995,3.2353262999968138,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
124,0,124,0,0,0,0,0,0,0,0,124,0,124,0,3.241989200003445,,,,,,,,,,,,,3.2363633000059053,3.242137199995341,3.241989200003445,3.241989200003445,3.241989200003445,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
125,0,125,0,0,0,0,0,0,0,0,125,0,125,0,3.253939199988963,,,,,,,,,,,,,3.2433136999898124,3.243342900008429,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
126,0,126,0,0,0,0,0,0,0,0,126,0,126,0,3.253939199988963,,,,,,,,,,,,,3.244478300010087,3.2445332999923266,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
127,0,127,0,0,0,0,0,0,0,0,127,0,127,0,3.253939199988963,,,,,,,,,,,,,3.245442199986428,3.2454760000109673,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
128,0,128,0,0,0,0,0,0,0,0,128,0,128,0,3.253939199988963,,,,,,,,,,,,,3.2463133999845013,3.24633999998332,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
129,0,129,0,0,0,0,0,0,0,0,129,0,129,0,3.253939199988963,,,,,,,,,,,,,3.247322000010172,3.2473432999977376,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
130,0,130,0,0,0,0,0,0,0,0,130,0,130,0,3.253939199988963,,,,,,,,,,,,,3.248372300004121,3.25410049999482,3.253939199988963,3.253939199988963,3.253939199988963,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
131,0,131,0,0,0,0,0,0,0,0,131,0,131,0,3.2701453999907244,,,,,,,,,,,,,3.2554197999997996,3.2554525999876205,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
132,0,132,0,0,0,0,0,0,0,0,132,0,132,0,3.2701453999907244,,,,,,,,,,,,,3.2565939000051003,3.2566339999902993,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
133,0,133,0,0,0,0,0,0,0,0,133,0,133,0,3.2701453999907244,,,,,,,,,,,,,3.257422900001984,3.2574627999856602,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
134,0,134,0,0,0,0,0,0,0,0,134,0,134,0,3.2701453999907244,,,,,,,,,,,,,3.25825809998787,3.2583002999890596,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
135,0,135,0,0,0,0,0,0,0,0,135,0,135,0,3.2701453999907244,,,,,,,,,,,,,3.2592688000004273,3.259301799989771,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
136,0,136,0,0,0,0,0,0,0,0,136,0,136,0,3.2701453999907244,,,,,,,,,,,,,3.2602690999920014,3.2703078000049572,3.2701453999907244,3.2701453999907244,3.2701453999907244,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
137,0,137,0,0,0,0,0,0,0,0,137,0,137,0,3.2885272999992594,,,,,,,,,,,,,3.2715939999907278,3.2716266000061296,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
138,0,138,0,0,0,0,0,0,0,0,138,0,138,0,3.2885272999992594,,,,,,,,,,,,,3.2722881000081543,3.2723191999830306,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
139,0,139,0,0,0,0,0,0,0,0,139,0,139,0,3.2885272999992594,,,,,,,,,,,,,3.2734326999925543,3.2734818999888375,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
140,0,140,0,0,0,0,0,0,0,0,140,0,140,0,3.2885272999992594,,,,,,,,,,,,,3.274571499990998,3.2746163999836426,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
141,0,141,0,0,0,0,0,0,0,0,141,0,141,0,3.2885272999992594,,,,,,,,,,,,,3.275345500005642,3.2753788999980316,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
142,0,142,0,0,0,0,0,0,0,0,142,0,142,0,3.2885272999992594,,,,,,,,,,,,,3.276392100000521,3.2764181999955326,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
143,0,143,0,0,0,0,0,0,0,0,143,0,143,0,3.2885272999992594,,,,,,,,,,,,,3.2773907000082545,3.277423599996837,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
144,0,144,0,0,0,0,0,0,0,0,144,0,144,0,3.2885272999992594,,,,,,,,,,,,,3.278550799994264,3.2785813999944367,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
145,0,145,0,0,0,0,0,0,0,0,145,0,145,0,3.2885272999992594,,,,,,,,,,,,,3.279358800005866,3.2793888000014704,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
146,0,146,0,0,0,0,0,0,0,0,146,0,146,0,3.2885272999992594,,,,,,,,,,,,,3.2802569000050426,3.2887441999919247,3.2885272999992594,3.2885272999992594,3.2885272999992594,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
147,0,147,0,0,0,0,0,0,0,0,147,0,147,0,3.304880299983779,,,,,,,,,,,,,3.2892743999836966,3.2893012999847997,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
148,0,148,0,0,0,0,0,0,0,0,148,0,148,0,3.304880299983779,,,,,,,,,,,,,3.2906691000098363,3.2907150000100955,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
149,0,149,0,0,0,0,0,0,0,0,149,0,149,0,3.304880299983779,,,,,,,,,,,,,3.2914707000018097,3.291506699984893,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
150,0,150,0,0,0,0,0,0,0,0,150,0,150,0,3.304880299983779,,,,,,,,,,,,,3.2922274000011384,3.2922531999938656,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
151,0,151,0,0,0,0,0,0,0,0,151,0,151,0,3.304880299983779,,,,,,,,,,,,,3.293340900010662,3.2933626000012737,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
152,0,152,0,0,0,0,0,0,0,0,152,0,152,0,3.304880299983779,,,,,,,,,,,,,3.2947572999983095,3.2948047000099905,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
153,0,153,0,0,0,0,0,0,0,0,153,0,153,0,3.304880299983779,,,,,,,,,,,,,3.2953428000037093,3.2953718999924604,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
154,0,154,0,0,0,0,0,0,0,0,154,0,154,0,3.304880299983779,,,,,,,,,,,,,3.29632940000738,3.305062600004021,3.304880299983779,3.304880299983779,3.304880299983779,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
155,0,155,0,0,0,0,0,0,0,0,155,0,155,0,3.321601500007091,,,,,,,,,,,,,3.30638349999208,3.3064163000090048,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
156,0,156,0,0,0,0,0,0,0,0,156,0,156,0,3.321601500007091,,,,,,,,,,,,,3.307617599988589,3.307669800007716,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
157,0,157,0,0,0,0,0,0,0,0,157,0,157,0,3.321601500007091,,,,,,,,,,,,,3.3085731999890413,3.308604699996067,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
158,0,158,0,0,0,0,0,0,0,0,158,0,158,0,3.321601500007091,,,,,,,,,,,,,3.309389400004875,3.309413199982373,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
159,0,159,0,0,0,0,0,0,0,0,159,0,159,0,3.321601500007091,,,,,,,,,,,,,3.3103951000084635,3.310419199988246,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
160,0,160,0,0,0,0,0,0,0,0,160,0,160,0,3.321601500007091,,,,,,,,,,,,,3.3115173999976832,3.311562299990328,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
161,0,161,0,0,0,0,0,0,0,0,161,0,161,0,3.321601500007091,,,,,,,,,,,,,3.312361799995415,3.3123906000109855,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
162,0,162,0,0,0,0,0,0,0,0,162,0,162,0,3.321601500007091,,,,,,,,,,,,,3.313209399988409,3.3132323999889195,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
163,0,163,0,0,0,0,0,0,0,0,163,0,163,0,3.321601500007091,,,,,,,,,,,,,3.314223800000036,3.3219985000032466,3.321601500007091,3.321601500007091,3.321601500007091,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
164,0,164,0,0,0,0,0,0,0,0,164,0,164,0,3.338917399989441,,,,,,,,,,,,,3.32359980000183,3.3236357999849133,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
165,0,165,0,0,0,0,0,0,0,0,165,0,165,0,3.338917399989441,,,,,,,,,,,,,3.3245718000107445,3.324606299982406,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
166,0,166,0,0,0,0,0,0,0,0,166,0,166,0,3.338917399989441,,,,,,,,,,,,,3.3252973000053316,3.32532689999789,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
167,0,167,0,0,0,0,0,0,0,0,167,0,167,0,3.338917399989441,,,,,,,,,,,,,3.3263241999957245,3.3263583999942057,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
168,0,168,0,0,0,0,0,0,0,0,168,0,168,0,3.338917399989441,,,,,,,,,,,,,3.32764020000468,3.3276871999842115,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
169,0,169,0,0,0,0,0,0,0,0,169,0,169,0,3.338917399989441,,,,,,,,,,,,,3.328338799998164,3.3283681999891996,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
170,0,170,0,0,0,0,0,0,0,0,170,0,170,0,3.338917399989441,,,,,,,,,,,,,3.329255099990405,3.3292769999825396,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
171,0,171,0,0,0,0,0,0,0,0,171,0,171,0,3.338917399989441,,,,,,,,,,,,,3.3302354000043124,3.339070099988021,3.338917399989441,3.338917399989441,3.338917399989441,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
172,0,172,0,0,0,0,0,0,0,0,172,0,172,0,3.355158599995775,,,,,,,,,,,,,3.339485500007868,3.33952139999019,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
173,0,173,0,0,0,0,0,0,0,0,173,0,173,0,3.355158599995775,,,,,,,,,,,,,3.3405654999951366,3.3406041999987792,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
174,0,174,0,0,0,0,0,0,0,0,174,0,174,0,3.355158599995775,,,,,,,,,,,,,3.3416769999894314,3.3417312999954447,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
175,0,175,0,0,0,0,0,0,0,0,175,0,175,0,3.355158599995775,,,,,,,,,,,,,3.3423741000005975,3.34240329999011,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
176,0,176,0,0,0,0,0,0,0,0,176,0,176,0,3.355158599995775,,,,,,,,,,,,,3.3432583000103477,3.343282999994699,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
177,0,177,0,0,0,0,0,0,0,0,177,0,177,0,3.355158599995775,,,,,,,,,,,,,3.344386599987047,3.3444190000009257,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
178,0,178,0,0,0,0,0,0,0,0,178,0,178,0,3.355158599995775,,,,,,,,,,,,,3.345284399983939,3.3453147999825887,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
179,0,179,0,0,0,0,0,0,0,0,179,0,179,0,3.355158599995775,,,,,,,,,,,,,3.346311400004197,3.355352899990976,3.355158599995775,3.355158599995775,3.355158599995775,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
180,0,180,0,0,0,0,0,0,0,0,180,0,180,0,3.372201499994844,,,,,,,,,,,,,3.3565723999927286,3.3566108999948483,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
181,0,181,0,0,0,0,0,0,0,0,181,0,181,0,3.372201499994844,,,,,,,,,,,,,3.357567300001392,3.3576318999985233,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
182,0,182,0,0,0,0,0,0,0,0,182,0,182,0,3.372201499994844,,,,,,,,,,,,,3.3582996999903116,3.358331299998099,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
183,0,183,0,0,0,0,0,0,0,0,183,0,183,0,3.372201499994844,,,,,,,,,,,,,3.3592772999836598,3.3593026000016835,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
184,0,184,0,0,0,0,0,0,0,0,184,0,184,0,3.372201499994844,,,,,,,,,,,,,3.360337599995546,3.360359399986919,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
185,0,185,0,0,0,0,0,0,0,0,185,0,185,0,3.372201499994844,,,,,,,,,,,,,3.361478899983922,3.3615175999875646,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
186,0,186,0,0,0,0,0,0,0,0,186,0,186,0,3.372201499994844,,,,,,,,,,,,,3.3624428999901284,3.362515099986922,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
187,0,187,0,0,0,0,0,0,0,0,187,0,187,0,3.372201499994844,,,,,,,,,,,,,3.363352099986514,3.3633776000060607,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
188,0,188,0,0,0,0,0,0,0,0,188,0,188,0,3.372201499994844,,,,,,,,,,,,,3.364259399997536,3.3723568999848794,3.372201499994844,3.372201499994844,3.372201499994844,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
189,0,189,0,0,0,0,0,0,0,0,189,0,189,0,3.38828569999896,,,,,,,,,,,,,3.3735079999896698,3.3735450000094716,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
190,0,190,0,0,0,0,0,0,0,0,190,0,190,0,3.38828569999896,,,,,,,,,,,,,3.3744019999867305,3.3744421000010334,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
191,0,191,0,0,0,0,0,0,0,0,191,0,191,0,3.38828569999896,,,,,,,,,,,,,3.3752304000081494,3.3752552999940235,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
192,0,192,0,0,0,0,0,0,0,0,192,0,192,0,3.38828569999896,,,,,,,,,,,,,3.376192700001411,3.3762141999904998,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
193,0,193,0,0,0,0,0,0,0,0,193,0,193,0,3.38828569999896,,,,,,,,,,,,,3.3772813999967184,3.377309800009243,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
194,0,194,0,0,0,0,0,0,0,0,194,0,194,0,3.38828569999896,,,,,,,,,,,,,3.3782797000021674,3.378305599995656,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
195,0,195,0,0,0,0,0,0,0,0,195,0,195,0,3.38828569999896,,,,,,,,,,,,,3.3793042000033893,3.379334800003562,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
196,0,196,0,0,0,0,0,0,0,0,196,0,196,0,3.38828569999896,,,,,,,,,,,,,3.3802231999870855,3.3884436000080314,3.38828569999896,3.38828569999896,3.38828569999896,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
197,0,197,0,0,0,0,0,0,0,0,197,0,197,0,3.400587699987227,,,,,,,,,,,,,3.389524199999869,3.3895932000014,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
198,0,198,0,0,0,0,0,0,0,0,198,0,198,0,3.400587699987227,,,,,,,,,,,,,3.390422900003614,3.390459699992789,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
199,0,199,0,0,0,0,0,0,0,0,199,0,199,0,3.400587699987227,,,,,,,,,,,,,3.39131589999306,3.3913482000061776,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
200,0,200,0,0,0,0,0,0,0,0,200,0,200,0,3.400587699987227,,,,,,,,,,,,,3.39228179998463,3.3923135999939404,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
201,0,201,0,0,0,0,0,0,0,0,201,0,201,0,3.400587699987227,,,,,,,,,,,,,3.3933311000000685,3.393358300003456,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
202,0,202,0,0,0,0,0,0,0,0,202,0,202,0,3.400587699987227,,,,,,,,,,,,,3.394258999993326,3.394300599989947,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
203,0,203,0,0,0,0,0,0,0,0,203,0,203,0,3.400587699987227,,,,,,,,,,,,,3.3954872000031173,3.395515299984254,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
204,0,204,0,0,0,0,0,0,0,0,204,0,204,0,3.400587699987227,,,,,,,,,,,,,3.396182600001339,3.400752299989108,3.400587699987227,3.400587699987227,3.400587699987227,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
205,0,205,0,0,0,0,0,0,0,0,205,0,205,0,3.414507200010121,,,,,,,,,,,,,3.4013301999948453,3.4013589000096545,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
206,0,206,0,0,0,0,0,0,0,0,206,0,206,0,3.414507200010121,,,,,,,,,,,,,3.4023715000075754,3.4024082999967504,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
207,0,207,0,0,0,0,0,0,0,0,207,0,207,0,3.414507200010121,,,,,,,,,,,,,3.4035628999990877,3.403623299993342,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
208,0,208,0,0,0,0,0,0,0,0,208,0,208,0,3.414507200010121,,,,,,,,,,,,,3.4045718999987002,3.414651600003708,3.414507200010121,3.414507200010121,3.414507200010121,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
209,0,209,0,0,0,0,0,0,0,0,209,0,209,0,3.5015103000041563,,,,,,,,,,,,,3.4154968000075314,3.4155385000049137,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
210,0,210,0,0,0,0,0,0,0,0,210,0,210,0,3.5015103000041563,,,,,,,,,,,,,3.4164896000002045,3.4165216999826953,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
211,0,211,0,0,0,0,0,0,0,0,211,0,211,0,3.5015103000041563,,,,,,,,,,,,,3.417196199996397,3.417224200005876,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
212,0,212,0,0,0,0,0,0,0,0,212,0,212,0,3.5015103000041563,,,,,,,,,,,,,3.4185359999828506,3.4185646999976598,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
213,0,213,0,0,0,0,0,0,0,0,213,0,213,0,3.5015103000041563,,,,,,,,,,,,,3.4197799999965355,3.419838500005426,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
214,0,214,0,0,0,0,0,0,0,0,214,0,214,0,3.5015103000041563,,,,,,,,,,,,,3.456755899998825,3.4567925999872386,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
